IRLS CTD Data CSV Export. (Version 1.0)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2217,"Swap CTDPFB304 (Chadwick).  
Recover COVIS Thermistors.  
Beware Calibration Spheres on 'invisible' tether, COVIS target 1&amp;2.",2022-08-15 15:42:26,2022-08-15 19:49:26

CTD Measurments:
2022-08-15 17:38:55,45.9337842,-130.0139539,1535.12,122.35,-3.39,1.93,5.01,0.78,3.12391,2.4229,1550.748,0.55,34.2743,0.6176,0.0011,0.0009,0.0003,5,0.0007
2022-08-15 17:38:56,45.9337811,-130.0139562,1535.15,119.56,-3.29,1.39,5.1,0.78,3.12384,2.4223,1550.779,0.55,34.274,0.6174,0.0013,0.0007,0.0006,5,0.0005
2022-08-15 17:38:57,45.9337782,-130.0139581,1535.22,114.7,-3.87,1.21,4.99,0.78,3.12383,2.4218,1550.848,0.55,34.2744,0.6176,0.0013,0.0008,0.0003,5,0.0005
2022-08-15 17:38:58,45.9337746,-130.0139596,1535.36,109.79,-4.1,0.92,4.79,0.8,3.12389,2.422,1550.936,0.55,34.2749,0.6175,0.0012,0.0009,0.0005,5,0.0006
2022-08-15 17:38:59,45.9337709,-130.0139608,1535.41,104.38,-4.73,0.68,4.81,0.82,3.12385,2.4223,1551.014,0.55,34.274,0.6174,0.0012,0.0006,0.0006,5,0.0004
2022-08-15 17:39:00,45.9337676,-130.0139616,1535.42,100.52,-5.01,0.75,4.65,0.84,3.12382,2.4217,1551.052,0.55,34.2741,0.6173,0.0013,0.0006,0.0004,5,0.0008
2022-08-15 17:39:01,45.9337637,-130.0139621,1535.42,94.49,-5.08,1.72,4.77,0.84,3.12384,2.4215,1551.016,0.55,34.2747,0.6176,0.0009,0.0009,0.0003,5,0.0006
2022-08-15 17:39:02,45.9337604,-130.0139625,1535.38,89.47,-5.14,1.31,4.77,0,3.12391,2.422,1550.964,0.55,34.2751,0.6176,0.0014,0.0008,0.0005,5,0.0005
2022-08-15 17:39:03,45.9337565,-130.0139622,1535.32,85.16,-4.81,1.2,4.82,0.84,3.12391,2.4224,1550.863,0.55,34.2747,0.6175,0.0012,0.0008,0.0007,5,0.0004
2022-08-15 17:39:04,45.9337526,-130.0139616,1535.15,79.18,-4.35,2.21,4.95,0.84,3.12395,2.4228,1550.785,0.55,34.2748,0.6177,0.0012,0.0007,0.0007,5,0.0006
2022-08-15 17:39:05,45.9337494,-130.0139612,1535.05,73.93,-3.41,1.89,4.95,0.82,3.12393,2.4229,1550.745,0.55,34.2744,0.6174,0.0013,0.0008,0.0005,5,0.0004
2022-08-15 17:39:06,45.9337457,-130.0139599,1535.12,68.26,-3.12,0.96,4.92,0.82,3.1239,2.4227,1550.726,0.55,34.2743,0.6176,0.0012,0.0008,0.0005,5,0.0007
2022-08-15 17:39:07,45.9337428,-130.0139589,1535.19,64.23,-3.3,0.67,4.92,0.8,3.12386,2.4222,1550.764,0.55,34.2743,0.6176,0.0013,0.0005,0.0005,5,0.0004
2022-08-15 17:39:09,45.9337369,-130.0139563,1535.47,58.16,-3.74,2.87,4.61,0.62,3.12386,2.422,1551.002,0.55,34.2744,0.6176,0.001,0.0006,0.0008,5,0.0006
2022-08-15 17:39:10,45.9337352,-130.0139564,1535.61,55.18,-3.59,2.58,4.41,0.52,3.12388,2.422,1551.144,0.55,34.2746,0.6177,0.0013,0.0008,0.0005,5,0.0004
2022-08-15 17:39:11,45.9337331,-130.0139558,1535.78,49.45,-3.35,2.2,4.3,0.49,3.12389,2.422,1551.3,0.55,34.2746,0.6177,0.0014,0.0008,0.0004,5,0.0006
2022-08-15 17:39:12,45.9337314,-130.0139558,1536,44.28,-3.39,1.84,4.06,0.48,3.12389,2.4221,1551.477,0.55,34.2745,0.6175,0.0012,0.0006,0.0008,5,0.0007
2022-08-15 17:39:13,45.933729,-130.0139542,1536.16,40.37,-3.56,1.04,3.81,0.46,3.12394,2.4223,1551.68,0.55,34.2747,0.6178,0.0013,0.0007,0.0006,5,0.0005
2022-08-15 17:39:14,45.9337275,-130.0139523,1536.35,37.44,-4.39,0.38,3.77,0.45,3.12396,2.4226,1551.864,0.55,34.2746,0.6174,0.0013,0.0008,0.0005,5,0.0005
2022-08-15 17:39:15,45.9337268,-130.0139507,1536.47,33.77,-4.42,0.19,3.68,0.41,3.12397,2.4226,1551.963,0.55,34.2746,0.6178,0.0012,0.0008,0.0005,5,0.0006
2022-08-15 17:39:16,45.9337263,-130.013948,1536.49,32.17,-4.62,0.76,3.67,0.42,3.12395,2.4226,1552.028,0.55,34.2744,0.6175,0.0012,0.0009,0.0007,5,0.0005
2022-08-15 17:39:17,45.9337259,-130.0139463,1536.45,31.27,-4.6,1.12,3.65,0.44,3.12395,2.4225,1552.042,0.55,34.2745,0.6175,0.0012,0.0006,0.0005,5,0.0005
2022-08-15 17:39:18,45.9337256,-130.0139434,1536.45,29.41,-3.94,1.22,3.6,0.44,3.12399,2.4227,1552.048,0.55,34.2747,0.6175,0.0014,0.0005,0.0004,5,0.0005
2022-08-15 17:39:19,45.9337252,-130.013941,1536.47,27.64,-3.7,2.2,3.58,0.38,3.12407,2.4236,1552.065,0.55,34.2748,0.6175,0.0012,0.0008,0.0005,5,0.0005
2022-08-15 17:39:20,45.9337246,-130.0139406,1536.52,27.59,-3.43,2.01,3.59,0.3,3.12401,2.4232,1552.096,0.55,34.2744,0.6178,0.0011,0.0007,0.0004,5,0.001
2022-08-15 17:39:21,45.9337242,-130.0139393,1536.6,27.66,-3.12,1.39,3.55,0.23,3.12402,2.4232,1552.144,0.55,34.2745,0.6176,0.0012,0.0007,0.0005,5,0.0006
2022-08-15 17:39:22,45.9337236,-130.0139395,1536.74,26.89,-3.19,1.71,3.43,0,3.12404,2.4233,1552.239,0.55,34.2746,0.6178,0.0012,0.0008,0.0002,5,0.0007
2022-08-15 17:39:23,45.9337232,-130.0139386,1536.83,27.15,-4.07,1.79,3.33,0,3.12404,2.4235,1552.361,0.55,34.2744,0.6177,0.001,0.0008,0.0006,5,0.0005
2022-08-15 17:39:24,45.933723,-130.0139382,1536.91,27.83,-5.36,0.81,3.3,0,3.12405,2.4235,1552.462,0.55,34.2744,0.6175,0.0013,0.001,0.0007,5,0.0004
2022-08-15 17:39:25,45.9337226,-130.0139391,1536.89,28.2,-5.15,1.41,3.32,0.04,3.12405,2.4235,1552.501,0.55,34.2744,0.6178,0.0013,0.0008,0.0008,5,0.0005
2022-08-15 17:39:26,45.9337223,-130.0139392,1536.91,27.44,-3.33,4.04,3.21,0.06,3.12408,2.4237,1552.535,0.55,34.2745,0.6174,0.0011,0.0007,0.0003,5,0.0008
2022-08-15 17:39:27,45.9337218,-130.01394,1536.95,26.31,-2.93,2.45,3.18,0.05,3.12401,2.4232,1552.577,0.55,34.2742,0.6175,0.0012,0.0007,0.0006,5,0.0004
2022-08-15 17:39:28,45.9337217,-130.0139397,1537.03,27.53,-3.6,0.37,3.18,0,3.12402,2.4231,1552.59,0.55,34.2745,0.6173,0.0012,0.0008,0.0006,5,0.0006
2022-08-15 17:39:29,45.9337219,-130.0139391,1537.08,27.66,-3.53,1.83,3.05,0.11,3.12399,2.4229,1552.638,0.55,34.2743,0.6175,0.0013,0.0008,0.0008,5,0.0008
2022-08-15 17:39:30,45.933722,-130.013939,1537.17,27.9,-3.17,2.72,3.06,0.16,3.12396,2.4227,1552.742,0.55,34.274,0.6178,0.0012,0.0007,0.0006,5,0.0005
2022-08-15 17:39:31,45.9337227,-130.0139381,1537.25,27.73,-3.1,1.9,2.92,0.2,3.12393,2.422,1552.83,0.55,34.2743,0.6175,0.0011,0.0007,0.0008,5,0.0006
2022-08-15 17:39:32,45.9337232,-130.0139381,1537.39,27.82,-3.01,1.64,2.84,0.24,3.12393,2.4218,1552.933,0.55,34.2744,0.6177,0.0011,0.0006,0.0003,5,0.0006
2022-08-15 17:39:34,45.9337247,-130.0139378,1537.53,27.55,-4.98,2.77,2.76,0.15,3.12394,2.4218,1553.124,0.55,34.2745,0.6176,0.0012,0.0007,0.0004,5,0.0008
2022-08-15 17:39:35,45.933725,-130.0139385,1537.53,27.82,-4.27,1.65,2.77,0.17,3.12394,2.4218,1553.174,0.55,34.2746,0.6174,0.0011,0.0006,0.0006,5,0.0006
2022-08-15 17:39:36,45.933726,-130.0139381,1537.5,27.49,-3.44,0.52,2.68,0.2,3.12394,2.4218,1553.167,0.55,34.2745,0.6177,0.001,0.0007,0.0005,5,0.0003
2022-08-15 17:39:37,45.9337263,-130.0139381,1537.43,26.87,-3.82,1.41,2.71,0.18,3.12394,2.4219,1553.145,0.55,34.2745,0.6173,0.0013,0.001,0.0004,5,0.0006
2022-08-15 17:39:38,45.9337274,-130.0139374,1537.46,27.95,-2.61,2.58,2.71,0.23,3.12395,2.4219,1553.137,0.55,34.2745,0.6173,0.0009,0.0006,0.0004,5,0.0006
2022-08-15 17:39:39,45.933728,-130.0139372,1537.6,26.26,-2.7,1.83,2.61,0.21,3.12395,2.4219,1553.185,0.55,34.2745,0.6175,0.0012,0.0007,0.0004,5,0.0005
2022-08-15 17:39:40,45.9337287,-130.0139368,1537.71,25.53,-3.48,1.21,2.49,0,3.12405,2.4222,1553.263,0.55,34.2754,0.6175,0.0013,0.0006,0.0005,5,0.0004
2022-08-15 17:39:41,45.9337292,-130.0139363,1537.78,24.96,-4.65,1.75,2.47,0.16,3.12404,2.4232,1553.362,0.55,34.2741,0.6175,0.001,0.0007,0.0006,5,0.0006
2022-08-15 17:39:42,45.9337294,-130.0139364,1537.87,25.41,-5.07,1.35,2.46,0,3.12401,2.4227,1553.465,0.55,34.2743,0.6176,0.001,0.0008,0.0004,5,0.0005
2022-08-15 17:39:43,45.9337298,-130.0139364,1537.87,25.19,-4.01,2.12,2.42,0.09,3.12398,2.4224,1553.509,0.55,34.2742,0.6176,0.0011,0.0009,0.0005,5,0.0004
2022-08-15 17:39:44,45.9337297,-130.0139369,1537.85,24.91,-2.62,2.63,2.33,0.06,3.12397,2.4221,1553.53,0.55,34.2743,0.6174,0.0013,0.0007,0.0004,5,0.0003
2022-08-15 17:39:45,45.9337298,-130.0139368,1537.93,24.88,-2.82,1.72,2.27,0,3.12397,2.422,1553.589,0.55,34.2745,0.6173,0.001,0.0007,0.0003,5,0.0004
2022-08-15 17:39:46,45.9337301,-130.0139365,1538.13,25.14,-3.63,1.51,2.17,0.08,3.12397,2.422,1553.675,0.55,34.2744,0.6173,0.0014,0.0008,0.0006,5,0.0004
2022-08-15 17:39:48,45.9337298,-130.0139362,1538.26,25.26,-4.6,2.12,2.1,0.07,3.12398,2.4218,1553.879,0.55,34.2746,0.6176,0.0012,0.0005,0.0004,5,0.0002
2022-08-15 17:39:49,45.9337295,-130.0139359,1538.33,25.49,-4.71,2,2.08,0.06,3.12399,2.4219,1553.962,0.55,34.2746,0.6174,0.001,0.0004,0.0006,5,0.0005
2022-08-15 17:39:50,45.9337296,-130.0139359,1538.35,25.28,-4.11,1.65,1.99,0.07,3.124,2.422,1554.001,0.55,34.2746,0.6175,0.0011,0.0009,0.0007,5,0.0008
2022-08-15 17:39:51,45.9337299,-130.0139356,1538.4,25.5,-2.89,1.69,1.93,0.08,3.12402,2.4222,1554.042,0.55,34.2746,0.6175,0.0013,0.0007,0.0006,5,0.0004
2022-08-15 17:39:52,45.9337304,-130.0139351,1538.46,25.41,-3.36,2.28,1.86,0.1,3.124,2.4221,1554.11,0.55,34.2744,0.6175,0.0011,0.0007,0.0004,5,0.0008
2022-08-15 17:39:53,45.9337307,-130.0139352,1538.47,25.18,-4.25,2.2,1.85,0.1,3.124,2.422,1554.173,0.55,34.2746,0.6173,0.0013,0.0007,0.0003,5,0.0006
2022-08-15 17:39:54,45.933731,-130.0139349,1538.53,25.46,-4.77,1.51,1.8,0.06,3.12398,2.4219,1554.217,0.55,34.2743,0.6176,0.0011,0.0009,0.0004,5,0.0005
2022-08-15 17:39:55,45.9337313,-130.0139352,1538.55,25.77,-4.02,1.64,1.76,0,3.12398,2.4218,1554.226,0.55,34.2745,0.6176,0.0013,0.0006,0.0006,5,0.0006
2022-08-15 17:39:56,45.9337317,-130.0139351,1538.6,25.49,-3.25,2,1.74,0.08,3.12398,2.4218,1554.241,0.55,34.2745,0.6174,0.0013,0.0004,0.0005,5,0.0002
2022-08-15 17:39:57,45.9337321,-130.013935,1538.62,25.2,-3.3,2.6,1.73,0.08,3.12397,2.4217,1554.283,0.55,34.2745,0.6176,0.0014,0.0008,0.0005,5,0.0006
2022-08-15 17:39:59,45.9337325,-130.013935,1538.81,24.86,-4.09,1.98,2.06,0.03,3.12399,2.4217,1554.46,0.55,34.2746,0.6174,0.001,0.0008,0.0006,5,0.0006
2022-08-15 17:40:00,45.9337324,-130.0139351,1538.87,25.22,-4.39,1.95,1.49,0,3.124,2.4217,1554.559,0.55,34.2747,0.6175,0.0012,0.0008,0.0004,5,0.0003
2022-08-15 17:40:01,45.9337322,-130.013935,1538.92,25.23,-4.28,1.5,1.44,0,3.124,2.4217,1554.631,0.55,34.2746,0.6176,0.0012,0.0008,0.0005,5,0.0004
2022-08-15 17:40:02,45.9337321,-130.0139353,1538.98,25.28,-3.99,1.94,1.41,0.04,3.124,2.4217,1554.672,0.55,34.2745,0.6177,0.0012,0.0006,0.0004,5,0.0004
2022-08-15 17:40:03,45.9337319,-130.0139352,1539.04,25.88,-3.83,2.03,1.41,0.04,3.124,2.4217,1554.707,0.55,34.2745,0.6174,0.0013,0.0007,0.0006,5,0.0006
2022-08-15 17:40:04,45.9337317,-130.0139351,1539.1,25.29,-3.71,1.98,1.41,0,3.124,2.4217,1554.734,0.55,34.2746,0.6175,0.0012,0.0008,0.0004,5,0.0006
2022-08-15 17:40:05,45.9337318,-130.0139354,1539.07,25.59,-3.89,1.67,1.41,0,3.124,2.4217,1554.767,0.55,34.2746,0.6175,0.0012,0.0007,0.0006,5,0.0005
2022-08-15 17:40:06,45.9337318,-130.0139354,1539.11,25.26,-4.68,1.98,1.41,0,3.12401,2.4217,1554.791,0.55,34.2746,0.6173,0.001,0.0007,0.0005,5,0.0005
2022-08-15 17:40:07,45.933732,-130.0139357,1539.14,25.17,-4.55,1.98,1.41,0,3.12401,2.4217,1554.792,0.55,34.2746,0.6176,0.0012,0.0009,0.0003,5,0.0005
2022-08-15 17:40:08,45.933732,-130.0139357,1539.15,25.19,-3.62,1.88,1.41,0,3.124,2.4217,1554.802,0.55,34.2746,0.6175,0.0011,0.0006,0.0003,5,0.0003
2022-08-15 17:40:09,45.9337321,-130.0139362,1539.19,25.35,-3.32,1.85,1.41,0,3.12401,2.4217,1554.812,0.55,34.2746,0.6177,0.001,0.0007,0.0005,5,0.0004
2022-08-15 17:40:10,45.9337321,-130.0139362,1539.21,25.61,-3.69,2.03,1.41,0,3.12399,2.4217,1554.829,0.55,34.2744,0.6177,0.0012,0.0008,0.0008,5,0.0007
2022-08-15 17:40:11,45.9337321,-130.0139362,1539.25,25.35,-4.11,2.24,1.41,0,3.12402,2.4217,1554.868,0.55,34.2748,0.6174,0.0012,0.0007,0.0005,5,0.0004
2022-08-15 17:40:12,45.933732,-130.0139366,1539.33,25.77,-3.73,2.53,1.41,0,3.12401,2.4217,1554.931,0.55,34.2746,0.6176,0.0012,0.001,0.0004,5,0.0007
2022-08-15 17:40:13,45.933732,-130.0139366,1539.37,25.84,-3.39,2.57,1.41,0,3.12399,2.4216,1555.005,0.55,34.2744,0.6174,0.0012,0.0006,0.0002,5,0.0005
2022-08-15 17:40:14,45.9337319,-130.0139371,1539.43,25.94,-2.75,0.62,1.41,0,3.124,2.4215,1555.067,0.55,34.2746,0.6178,0.0011,0.0008,0.0004,5,0.0009
2022-08-15 17:40:15,45.933732,-130.0139371,1539.44,25.9,-2.93,0.1,0.95,0,3.12401,2.4215,1555.081,0.55,34.2747,0.6176,0.0011,0.0008,0.0009,5,0.0005
2022-08-15 17:40:16,45.9337322,-130.0139369,1539.49,25.69,-4.01,0.19,0.99,0,3.12398,2.4214,1555.094,0.55,34.2745,0.6174,0.001,0.0007,0.0007,5,0.0004
2022-08-15 17:40:17,45.9337322,-130.0139371,1539.46,25.82,-3.9,1.3,1.01,0.07,3.12397,2.4213,1555.098,0.55,34.2744,0.6178,0.0012,0.0005,0.0005,5,0.0004
2022-08-15 17:40:18,45.9337321,-130.0139367,1539.42,25.45,-3.42,1.78,0.99,0.06,3.124,2.4213,1555.086,0.55,34.2749,0.6176,0.0011,0.0006,0.0005,5,0.0005
2022-08-15 17:40:19,45.9337317,-130.0139373,1539.45,25.16,-2.46,1.41,1.15,0.03,3.12401,2.4215,1555.088,0.55,34.2748,0.6175,0.001,0.0009,0.0005,5,0.0005
2022-08-15 17:40:20,45.9337315,-130.0139376,1539.49,24.71,-1.32,0.7,0.91,0.06,3.12402,2.4216,1555.075,0.55,34.2748,0.6176,0.0012,0.0008,0.0006,5,0.0004
2022-08-15 17:40:21,45.9337316,-130.0139376,1539.5,25.21,-1.92,0.37,0.91,0.03,3.12404,2.4218,1555.1,0.55,34.2748,0.6175,0.0011,0.0007,0.0005,5,0.0004
2022-08-15 17:40:23,45.9337318,-130.0139382,1539.46,25.73,-2.55,0.01,1.29,0,3.12405,2.4221,1555.087,0.55,34.2745,0.6178,0.0013,0.0007,0.0006,5,0.0008
2022-08-15 17:40:24,45.9337318,-130.0139382,1539.51,25.54,-2.59,0.44,0.91,0,3.12407,2.4223,1555.093,0.55,34.2746,0.6176,0.0012,0.0007,0.0007,5,0.0006
2022-08-15 17:40:25,45.9337315,-130.0139389,1539.51,25.43,-2.18,0.18,0.91,0.03,3.12406,2.4222,1555.113,0.55,34.2745,0.6177,0.0013,0.0009,0.0005,5,0.0005
2022-08-15 17:40:27,45.9337314,-130.0139393,1539.5,25.2,-1.92,0.23,0.9,0,3.12406,2.4221,1555.107,0.55,34.2746,0.6178,0.0011,0.0009,0.0005,5,0.0007
2022-08-15 17:40:28,45.9337316,-130.0139392,1539.47,26.16,-2.03,0.56,0.9,0,3.12406,2.4221,1555.104,0.55,34.2746,0.6175,0.0014,0.0007,0.0005,5,0.0008
2022-08-15 17:40:29,45.9337315,-130.0139391,1539.47,25.34,-2.05,1.06,0.9,0,3.12407,2.4221,1555.095,0.55,34.2747,0.6175,0.0013,0.0007,0.0004,5,0.0005
2022-08-15 17:40:30,45.9337315,-130.0139396,1539.57,26.25,-1.67,1.8,0.88,0,3.12421,2.4227,1555.101,0.55,34.2759,0.6175,0.0013,0.0006,0.0004,5,0.0005
2022-08-15 17:40:31,45.9337315,-130.0139395,1539.59,25.94,-2.11,2.23,0.88,0,3.12412,2.4238,1555.104,0.55,34.2737,0.6178,0.001,0.0006,0.0004,5,0.0005
2022-08-15 17:40:32,45.9337317,-130.0139399,1539.53,26.45,-2.34,2.33,0.89,0,3.12406,2.4227,1555.1,0.55,34.2741,0.6175,0.0012,0.0006,0.0006,5,0.0005
2022-08-15 17:40:33,45.9337318,-130.0139399,1539.49,26.66,-2.5,2.24,0.89,0,3.12408,2.4223,1555.112,0.55,34.2747,0.6174,0.0011,0.0008,0.0005,5,0.0006
2022-08-15 17:40:34,45.9337318,-130.0139399,1539.54,26.21,-2.5,2.01,0.89,0,3.12412,2.4226,1555.108,0.55,34.2748,0.6176,0.0013,0.0005,0.0003,5,0.0004
2022-08-15 17:40:35,45.9337319,-130.0139404,1539.57,26.98,-2.4,1.8,0.89,0,3.1241,2.423,1555.11,0.55,34.2742,0.6176,0.001,0.0009,0.0004,5,0.0006
2022-08-15 17:40:36,45.933732,-130.0139403,1539.53,26.57,-2.8,1.66,0.9,0,3.12407,2.4224,1555.122,0.55,34.2745,0.6176,0.001,0.0009,0.0005,5,0.0005
2022-08-15 17:40:37,45.9337319,-130.0139408,1539.52,26.31,-2.36,1.82,0.9,0,3.12406,2.4222,1555.112,0.55,34.2745,0.6175,0.001,0.0008,0.0006,5,0.0007
2022-08-15 17:40:38,45.9337318,-130.0139409,1539.5,26.15,-1.61,2.18,0.87,0,3.12405,2.4221,1555.109,0.55,34.2746,0.6175,0.0012,0.0005,0.0003,5,0.0004
2022-08-15 17:40:39,45.9337317,-130.013941,1539.49,25.58,-1.45,2.78,1.05,0,3.12403,2.4219,1555.115,0.55,34.2745,0.6176,0.0011,0.0009,0.0004,5,0.0005
2022-08-15 17:40:40,45.9337319,-130.0139416,1539.61,25.77,-1.56,3.04,1.06,0,3.12402,2.4218,1555.109,0.55,34.2745,0.6174,0.0014,0.0006,0.0006,5,0.0003
2022-08-15 17:40:41,45.9337318,-130.0139417,1539.63,25.74,-1.1,2.29,1.05,0.04,3.12404,2.4218,1555.116,0.55,34.2747,0.6176,0.001,0.0006,0.0005,5,0.0005
2022-08-15 17:40:42,45.9337318,-130.0139423,1539.53,25.87,-0.93,1.71,0.85,0,3.12403,2.4218,1555.114,0.55,34.2746,0.6178,0.0011,0.0007,0.0004,5,0.0006
2022-08-15 17:40:43,45.933732,-130.0139422,1539.47,26.04,-1.55,1.91,0.87,0,3.12403,2.4218,1555.109,0.55,34.2746,0.6176,0.0012,0.0008,0.0007,5,0.0006
2022-08-15 17:40:44,45.9337322,-130.013942,1539.45,26.57,-2.27,2.56,1.09,0,3.12404,2.4218,1555.109,0.55,34.2748,0.6177,0.001,0.0005,0.0006,5,0.0006
2022-08-15 17:40:45,45.9337327,-130.0139428,1539.53,26.32,-2.25,2.56,1.09,0.07,3.12402,2.4219,1555.108,0.55,34.2744,0.6179,0.0013,0.0008,0.0008,5,0.0008
2022-08-15 17:40:46,45.9337336,-130.0139434,1539.53,25.84,-1.49,2.74,1.09,0.18,3.12403,2.4218,1555.104,0.55,34.2746,0.6175,0.0013,0.0005,0.0005,5,0.0006
2022-08-15 17:40:47,45.9337342,-130.0139441,1539.48,25.27,-1.26,2.92,1.07,0.1,3.12406,2.4218,1555.11,0.55,34.275,0.6174,0.0012,0.0008,0.0005,5,0.0007
2022-08-15 17:40:48,45.9337345,-130.0139443,1539.53,25.73,-1.38,2.79,1.07,0.08,3.12409,2.4224,1555.11,0.55,34.2748,0.6175,0.0015,0.0009,0.0009,5,0.0007
2022-08-15 17:40:49,45.9337347,-130.0139442,1539.52,26.48,-1.84,2.64,1.07,0.04,3.12408,2.4225,1555.113,0.55,34.2745,0.6174,0.0012,0.0008,0.0006,5,0.0005
2022-08-15 17:40:50,45.9337347,-130.0139445,1539.48,26.78,-2.26,2.35,1.1,0,3.12406,2.4225,1555.116,0.55,34.2743,0.6175,0.0012,0.0007,0.0005,5,0.0006
2022-08-15 17:40:51,45.9337347,-130.0139446,1539.48,27.24,-1.94,2.2,1.08,0,3.12404,2.4221,1555.106,0.55,34.2744,0.6175,0.0013,0.0008,0.0008,5,0.0005
2022-08-15 17:40:53,45.9337349,-130.0139443,1539.59,26.05,-1.81,2.31,1.08,0,3.12409,2.4225,1555.122,0.55,34.2747,0.6174,0.0014,0.0006,0.0005,5,0.0005
2022-08-15 17:40:54,45.9337356,-130.0139447,1539.56,26.41,-1.65,2.58,1.03,0.12,3.12404,2.4224,1555.106,0.55,34.2741,0.6177,0.0015,0.0007,0.0005,5,0.0005
2022-08-15 17:40:55,45.9337349,-130.0139446,1539.52,26.53,-1.91,2.51,1.07,0.04,3.12404,2.422,1555.1,0.55,34.2746,0.618,0.0012,0.0008,0.0005,5,0.0002
2022-08-15 17:40:56,45.9337348,-130.0139446,1539.51,25.93,-1.73,2.31,1.07,0.04,3.12406,2.4221,1555.103,0.55,34.2746,0.6176,0.0013,0.0006,0.0006,5,0.0002
2022-08-15 17:40:57,45.9337349,-130.013945,1539.53,25.78,-1.24,2.54,1.08,0,3.12405,2.4222,1555.097,0.55,34.2745,0.6177,0.0013,0.0007,0.0004,5,0.0005
2022-08-15 17:40:58,45.9337349,-130.013945,1539.57,25.85,-1.42,2.72,1.08,0,3.12403,2.4219,1555.108,0.55,34.2745,0.6179,0.0013,0.0006,0.0004,5,0.0007
2022-08-15 17:40:59,45.933735,-130.0139455,1539.61,26.36,-2.03,2.53,1.08,0,3.12405,2.4218,1555.116,0.55,34.2749,0.6175,0.0011,0.0009,0.0005,5,0.0007
2022-08-15 17:41:00,45.933735,-130.0139455,1539.6,26.75,-1.89,2.27,1.08,0,3.12406,2.422,1555.1,0.55,34.2748,0.6177,0.0013,0.0009,0.0005,5,0.0005
2022-08-15 17:41:01,45.933735,-130.0139455,1539.56,26.52,-1.75,2.24,1.08,0,3.12408,2.4223,1555.106,0.55,34.2747,0.6174,0.0011,0.0006,0.0006,5,0.0006
2022-08-15 17:41:02,45.9337352,-130.0139456,1539.5,26.64,-1.93,2.45,1.08,0,3.12407,2.4224,1555.106,0.55,34.2746,0.6173,0.0012,0.0005,0.0007,5,0.0006
2022-08-15 17:41:03,45.9337352,-130.0139457,1539.51,26.79,-1.93,2.49,1.08,0,3.12407,2.4224,1555.112,0.55,34.2745,0.6177,0.0013,0.001,0.0006,5,0.0004
2022-08-15 17:41:04,45.9337354,-130.0139458,1539.54,26.81,-1.96,2.52,1.08,0,3.12412,2.4225,1555.107,0.55,34.2751,0.6177,0.0013,0.0007,0.0004,5,0.0005
2022-08-15 17:41:05,45.9337352,-130.0139452,1539.55,26.8,-1.97,2.57,1.08,0,3.12418,2.4232,1555.111,0.55,34.2749,0.6177,0.0012,0.001,0.0004,5,0.0003
2022-08-15 17:41:06,45.9337352,-130.0139452,1539.51,26.79,-2,2.57,1.08,0,3.12417,2.4235,1555.112,0.55,34.2746,0.6175,0.0013,0.001,0.0003,5,0.0006
2022-08-15 17:41:07,45.933735,-130.0139451,1539.52,26.87,-1.99,2.59,1.08,0.07,3.12412,2.4233,1555.115,0.55,34.2741,0.6176,0.001,0.0009,0.0003,5,0.0007
2022-08-15 17:41:09,45.9337349,-130.0139446,1539.54,26.96,-2.27,2.6,0.88,0,3.12403,2.422,1555.112,0.55,34.2744,0.6176,0.0015,0.0007,0.0005,5,0.0005
2022-08-15 17:41:10,45.9337349,-130.0139448,1539.49,27.07,-1.35,2.25,1.07,0,3.12404,2.4218,1555.108,0.55,34.2748,0.6178,0.001,0.0005,0.0005,5,0.0004
2022-08-15 17:41:12,45.9337351,-130.0139451,1539.45,26.44,-1.89,2.38,1.07,0,3.12409,2.4224,1555.11,0.55,34.2748,0.6179,0.0012,0.001,0.0007,5,0.0004
2022-08-15 17:41:13,45.9337347,-130.0139446,1539.5,25.98,-2.78,2.7,1.09,0.08,3.12411,2.4226,1555.105,0.55,34.2748,0.6177,0.0012,0.0007,0.0005,5,0.0006
2022-08-15 17:41:14,45.9337346,-130.0139443,1539.51,26.75,-2.79,2.37,0.89,0.04,3.12412,2.4228,1555.106,0.55,34.2748,0.6175,0.0012,0.0011,0.0003,5,0.0006
2022-08-15 17:41:15,45.933735,-130.0139447,1539.51,26.96,-2.87,2.4,0.9,0,3.12418,2.4232,1555.113,0.55,34.2749,0.6178,0.0014,0.0008,0.0005,5,0.0007
2022-08-15 17:41:16,45.933735,-130.0139446,1539.5,27.1,-2.98,2.55,0.9,0,3.12418,2.4235,1555.112,0.55,34.2746,0.6178,0.0012,0.0008,0.0004,5,0.0006
2022-08-15 17:41:17,45.9337352,-130.0139447,1539.49,27.06,-2.95,2.54,0.9,0,3.12408,2.4231,1555.122,0.55,34.2739,0.6175,0.0011,0.0006,0.0005,5,0.0006
2022-08-15 17:41:18,45.9337351,-130.0139448,1539.5,26.93,-2.8,2.58,0.89,0,3.12404,2.4222,1555.106,0.55,34.2743,0.6175,0.0011,0.0006,0.0006,5,0.0007
2022-08-15 17:41:19,45.9337354,-130.0139449,1539.48,26.39,-2.69,2.64,1.1,0.07,3.12403,2.422,1555.105,0.55,34.2745,0.6177,0.0011,0.0008,0.0006,5,0.0005
