IRLS CTD Data CSV Export. (Version 1.0)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2220,"Deploy new BEP to sea floor.
Recover old BEP.",2022-08-19 16:00:00,2022-08-19 19:51:00

CTD Measurments:
2022-08-19 17:50:43,44.3692573,-124.9535388,580.98,91.41,-1.59,1.02,0.57,0,3.3086,5.0906,584.301,0.35,34.1768,0.5886,0.0011,0.0007,0.0002,5,0.0004
2022-08-19 17:50:44,44.3692573,-124.9535388,581.01,91.4,-1.57,1.03,0.57,0,3.30868,5.0921,584.304,0.35,34.1762,0.589,0.0009,0.0008,0.0005,5,0.0005
2022-08-19 17:50:45,44.3692573,-124.9535388,581.02,91.4,-1.58,1.03,0.57,0,3.30864,5.0926,584.293,0.35,34.1753,0.5885,0.0009,0.0005,0.0003,5,0.0001
2022-08-19 17:50:46,44.3692571,-124.9535393,581.04,91.41,-1.59,1.03,0.57,0,3.3086,5.0924,584.281,0.35,34.1749,0.5887,0.0009,0.0008,0.0005,5,0.0004
2022-08-19 17:50:47,44.3692571,-124.9535393,581.04,91.42,-1.59,1.03,0.57,0,3.30848,5.092,584.299,0.35,34.174,0.5889,0.0011,0.0006,0.0005,5,0.0004
2022-08-19 17:50:48,44.3692568,-124.9535397,581.05,91.41,-1.6,1.03,0.57,0,3.30834,5.0896,584.285,0.35,34.1749,0.5885,0.001,0.0005,0.0003,5,0.0005
2022-08-19 17:50:49,44.3692568,-124.9535397,581.05,91.42,-1.6,1.03,0.57,0,3.308,5.0885,584.281,0.35,34.1721,0.5888,0.0012,0.0009,0.0004,5,0.0003
2022-08-19 17:50:50,44.3692568,-124.9535397,581.05,91.41,-1.6,1.05,0.57,0,3.30777,5.0847,584.282,0.35,34.1733,0.5887,0.0009,0.0008,0.0005,5,0.0005
2022-08-19 17:50:51,44.3692566,-124.9535401,581.05,91.41,-1.6,1.04,0.57,0,3.30757,5.0818,584.299,0.35,34.1741,0.5886,0.001,0.0007,0.0002,5,0.0003
2022-08-19 17:50:52,44.3692566,-124.9535401,581.05,91.41,-1.61,1.04,0.57,0,3.30763,5.0805,584.291,0.35,34.176,0.5887,0.0009,0.0005,0.0003,5,0.0004
2022-08-19 17:50:53,44.3692566,-124.9535401,581.06,91.41,-1.61,1.04,0.57,0,3.30801,5.0819,584.291,0.35,34.1789,0.5887,0.0008,0.0006,0.0004,5,0.0005
2022-08-19 17:50:54,44.3692563,-124.9535403,581,91.42,-1.61,1.05,0.57,0,3.30818,5.0852,584.297,0.35,34.1775,0.5885,0.001,0.0005,0.0004,5,0.0003
2022-08-19 17:50:55,44.3692563,-124.9535402,581,91.42,-1.64,1.05,0.57,0,3.30846,5.0886,584.303,0.35,34.1773,0.5885,0.0007,0.0008,0.0007,5,0.0002
2022-08-19 17:50:56,44.3692563,-124.9535402,581.01,91.42,-1.63,1.06,0.57,0,3.30848,5.0908,584.297,0.35,34.1753,0.5883,0.0009,0.0006,0.0004,5,0.0006
2022-08-19 17:50:58,44.3692562,-124.9535404,581.01,91.42,-1.67,1.05,0.57,0,3.30831,5.0892,584.293,0.35,34.175,0.5886,0.0009,0.0007,0.0004,5,0.0003
2022-08-19 17:50:59,44.3692562,-124.9535404,580.94,91.42,-1.7,1.05,0.58,0,3.30822,5.0888,584.286,0.35,34.1744,0.5886,0.0009,0.0007,0.0004,5,0.0007
2022-08-19 17:51:00,44.369256,-124.9535407,580.99,91.42,-1.73,1.04,0.57,0,3.30824,5.0882,584.29,0.35,34.1752,0.5883,0.0009,0.0006,0.0005,5,0.0002
2022-08-19 17:51:01,44.369256,-124.9535406,580.97,91.42,-1.77,1.04,0.58,0,3.30799,5.0877,584.301,0.35,34.1727,0.5885,0.0008,0.0007,0.0005,5,0.0003
2022-08-19 17:51:02,44.369256,-124.9535406,580.96,91.42,-1.76,1.05,0.57,0,3.30768,5.0838,584.295,0.35,34.1733,0.5888,0.0009,0.0007,0.0004,5,0.0005
2022-08-19 17:51:03,44.3692558,-124.9535407,580.96,91.4,-1.77,1.06,0.58,0,3.30758,5.0813,584.299,0.35,34.1746,0.5884,0.0009,0.0005,0.0006,5,0.0004
2022-08-19 17:51:04,44.3692558,-124.9535407,580.92,91.41,-1.78,1.06,0.57,0,3.30757,5.0805,584.299,0.35,34.1754,0.5886,0.001,0.0007,0.0004,5,0.0005
2022-08-19 17:51:05,44.3692558,-124.9535407,580.95,91.42,-1.78,1.07,0.57,0,3.30752,5.0803,584.287,0.35,34.175,0.589,0.0011,0.0004,0.0005,5,0.0006
2022-08-19 17:51:06,44.3692558,-124.9535407,581.02,91.41,-1.8,1.06,0.58,0,3.30756,5.08,584.292,0.35,34.1757,0.5885,0.0009,0.0005,0.0003,5,0.0004
2022-08-19 17:51:07,44.3692558,-124.9535407,581.01,91.41,-1.79,1.07,0.58,0,3.30764,5.0805,584.307,0.35,34.1761,0.5887,0.0012,0.0009,0.0005,5,0.0004
2022-08-19 17:51:08,44.3692558,-124.9535407,580.93,91.41,-1.82,1.06,0.57,0,3.30771,5.0813,584.289,0.35,34.176,0.5887,0.0009,0.0008,0.0004,5,0.0006
2022-08-19 17:51:09,44.3692556,-124.9535409,580.97,91.42,-1.81,1.07,0.58,0,3.3077,5.0819,584.299,0.35,34.1753,0.5886,0.0009,0.0004,0.0002,5,0.0004
2022-08-19 17:51:10,44.3692556,-124.9535409,580.98,91.41,-1.82,1.07,0.58,0,3.30771,5.0821,584.299,0.35,34.1753,0.5882,0.001,0.0006,0.0003,5,0.0005
2022-08-19 17:51:11,44.3692556,-124.9535409,581.02,91.41,-1.83,1.07,0.58,0,3.30768,5.0818,584.302,0.35,34.1753,0.5887,0.0009,0.0005,0.0004,5,0.0003
2022-08-19 17:51:12,44.3692554,-124.9535409,580.97,91.41,-1.82,1.08,0.58,0,3.30769,5.0817,584.289,0.35,34.1755,0.5887,0.001,0.0005,0.0003,5,0.0004
2022-08-19 17:51:13,44.3692554,-124.9535409,580.97,91.41,-1.84,1.08,0.58,0,3.30778,5.082,584.296,0.35,34.1762,0.5884,0.0011,0.0005,0.0007,5,0.0005
2022-08-19 17:51:14,44.3692555,-124.9535408,580.94,91.51,-1.86,1.07,0.57,0,3.30783,5.0828,584.289,0.35,34.1759,0.5886,0.0011,0.0007,0.0003,5,0.0003
2022-08-19 17:51:15,44.3692554,-124.9535412,580.87,91.58,-1.87,1.05,0.58,0,3.30788,5.0835,584.293,0.35,34.1758,0.5885,0.001,0.0007,0.0004,5,0.0006
2022-08-19 17:51:16,44.3692554,-124.9535412,580.93,91.53,-1.9,1.07,0.58,0,3.30792,5.084,584.297,0.35,34.1757,0.5884,0.0008,0.0005,0.0003,5,0.0005
2022-08-19 17:51:17,44.3692554,-124.9535412,581,91.56,-1.91,1.08,0.58,0,3.30796,5.0845,584.293,0.35,34.1757,0.5885,0.0011,0.0007,0.0004,5,0.0006
2022-08-19 17:51:19,44.3692552,-124.9535412,580.92,91.59,-1.89,1.09,0.58,0,3.30809,5.0858,584.3,0.35,34.1759,0.5881,0.001,0.0005,0.0007,5,0.0005
2022-08-19 17:51:20,44.3692552,-124.9535411,580.9,91.57,-1.89,1.08,0.58,0,3.3079,5.0859,584.28,0.35,34.1736,0.5888,0.0011,0.0007,0.0005,5,0.0005
2022-08-19 17:51:21,44.369255,-124.953541,580.96,91.47,-1.87,1.09,0.58,0,3.30765,5.0839,584.304,0.35,34.1727,0.5885,0.0009,0.0008,0.0005,5,0.0005
2022-08-19 17:51:22,44.369255,-124.9535411,580.94,91.55,-1.86,1.08,0.58,0,3.30749,5.0809,584.297,0.35,34.1739,0.5886,0.0009,0.0006,0.0004,5,0.0003
2022-08-19 17:51:23,44.3692551,-124.953541,580.98,91.55,-1.89,1.09,0.58,0,3.30745,5.0797,584.301,0.35,34.1748,0.5886,0.0012,0.0009,0.0004,5,0.0004
2022-08-19 17:51:24,44.3692548,-124.9535412,580.91,91.54,-1.88,1.11,0.58,0,3.3074,5.0786,584.291,0.35,34.1752,0.5883,0.0009,0.0005,0.0005,5,0.0003
2022-08-19 17:51:25,44.3692549,-124.9535412,580.9,91.53,-1.85,1.1,0.58,0,3.30745,5.0786,584.296,0.35,34.1758,0.5883,0.0009,0.0007,0.0004,5,0.0005
2022-08-19 17:51:26,44.3692547,-124.9535412,580.97,91.58,-1.86,1.1,0.58,0,3.30751,5.0788,584.294,0.35,34.1763,0.5883,0.001,0.0005,0.0003,5,0.0006
2022-08-19 17:51:27,44.3692547,-124.9535412,580.98,91.56,-1.9,1.1,0.58,0,3.30759,5.0798,584.286,0.35,34.1762,0.5885,0.0011,0.0008,0.0004,5,0.0003
2022-08-19 17:51:28,44.3692547,-124.9535412,580.96,91.5,-1.9,1.12,0.58,0,3.30764,5.0805,584.298,0.35,34.1761,0.5884,0.0009,0.0008,0.0004,5,0.0005
2022-08-19 17:51:29,44.3692545,-124.9535412,580.9,91.59,-1.86,1.09,0.58,0,3.30769,5.0811,584.302,0.35,34.176,0.5885,0.0009,0.0006,0.0006,5,0.0004
2022-08-19 17:51:30,44.3692545,-124.9535412,580.9,91.53,-1.85,1.13,0.58,0,3.30771,5.0818,584.305,0.35,34.1757,0.5887,0.001,0.0007,0.0004,5,0.0005
2022-08-19 17:51:31,44.3692546,-124.9535412,580.9,91.61,-1.83,1.11,0.58,0,3.30766,5.0817,584.294,0.35,34.1751,0.5883,0.001,0.0009,0.0005,5,0.0004
2022-08-19 17:51:32,44.3692545,-124.9535413,580.93,91.6,-1.86,1.12,0.58,0,3.30766,5.0815,584.292,0.35,34.1753,0.5879,0.0009,0.0007,0.0004,5,0.0006
2022-08-19 17:51:33,44.3692545,-124.9535413,580.99,91.62,-1.85,1.11,0.58,0,3.3077,5.0815,584.304,0.35,34.1757,0.5885,0.0012,0.0005,0.0004,5,0.0005
2022-08-19 17:51:34,44.3692545,-124.9535413,580.95,91.63,-1.86,1.11,0.58,0,3.30781,5.0822,584.302,0.35,34.1763,0.5883,0.0011,0.0004,0.0005,5,0.0004
2022-08-19 17:51:35,44.3692544,-124.9535413,580.96,91.6,-1.86,1.12,0.58,0,3.30782,5.0832,584.292,0.35,34.1755,0.5884,0.001,0.0005,0.0007,5,0.0005
2022-08-19 17:51:36,44.3692544,-124.9535412,580.85,91.64,-1.89,1.12,0.58,0,3.30777,5.0832,584.295,0.35,34.1749,0.5882,0.0008,0.0005,0.0003,5,0.0005
2022-08-19 17:51:37,44.3692544,-124.9535412,580.85,91.66,-1.88,1.12,0.57,0,3.30776,5.0827,584.298,0.35,34.1753,0.588,0.0009,0.0005,0.0005,5,0.0005
2022-08-19 17:51:38,44.3692544,-124.9535414,580.98,91.62,-1.84,1.13,0.58,0,3.30781,5.0828,584.293,0.35,34.1758,0.5886,0.001,0.0005,0.0005,5,0.0004
2022-08-19 17:51:39,44.3692544,-124.9535414,581,91.64,-1.84,1.12,0.58,0,3.3079,5.0834,584.295,0.35,34.1761,0.5886,0.0012,0.0006,0.0004,5,0.0006
2022-08-19 17:51:40,44.3692544,-124.9535414,580.91,91.65,-1.83,1.14,0.58,0,3.30794,5.0843,584.291,0.35,34.1758,0.5883,0.0012,0.0007,0.0003,5,0.0005
2022-08-19 17:51:41,44.3692544,-124.9535414,580.9,91.66,-1.82,1.13,0.57,0,3.30772,5.084,584.295,0.35,34.1735,0.5883,0.0009,0.0009,0.0003,5,0.0003
2022-08-19 17:51:42,44.3692544,-124.9535414,580.97,91.64,-1.84,1.13,0.58,0,3.30741,5.0817,584.281,0.35,34.1723,0.5885,0.0012,0.0004,0.0004,5,0.0005
2022-08-19 17:51:44,44.3692544,-124.9535415,581,91.69,-1.83,1.14,0.58,0,3.30729,5.0779,584.296,0.35,34.1748,0.5883,0.001,0.0008,0.0004,5,0.0005
2022-08-19 17:51:45,44.3692544,-124.9535415,580.97,91.66,-1.82,1.14,0.57,0,3.30721,5.0767,584.291,0.35,34.175,0.5877,0.001,0.0007,0.0004,5,0.0008
2022-08-19 17:51:46,44.3692544,-124.9535415,580.89,91.66,-1.83,1.13,0.57,0,3.30718,5.0758,584.282,0.35,34.1756,0.5884,0.0009,0.0007,0.0005,5,0.0005
2022-08-19 17:51:47,44.3692543,-124.9535414,580.88,91.66,-1.85,1.14,0.57,0,3.30727,5.076,584.291,0.35,34.1765,0.5883,0.0008,0.0004,0.0004,5,0.0004
2022-08-19 17:51:48,44.3692543,-124.9535414,580.96,91.66,-1.84,1.14,0.58,0,3.30725,5.0767,584.285,0.35,34.1755,0.5884,0.001,0.0008,0.0005,5,0.0007
2022-08-19 17:51:49,44.3692543,-124.9535414,580.99,91.69,-1.81,1.15,0.57,0,3.30723,5.0764,584.289,0.35,34.1756,0.5883,0.001,0.0006,0.0004,5,0.0005
2022-08-19 17:51:50,44.3692541,-124.9535414,580.99,91.66,-1.8,1.15,0.57,0,3.30727,5.0764,584.289,0.35,34.1761,0.5883,0.0009,0.0007,0.0004,5,0.0005
2022-08-19 17:51:51,44.3692541,-124.9535414,580.97,91.68,-1.84,1.14,0.58,0,3.30724,5.0764,584.291,0.35,34.1757,0.5883,0.001,0.0007,0.0005,5,0.0005
2022-08-19 17:51:52,44.3692541,-124.9535414,580.89,91.67,-1.83,1.15,0.57,0,3.30725,5.0763,584.291,0.35,34.1759,0.5881,0.0009,0.0005,0.0004,5,0.0005
2022-08-19 17:51:53,44.3692541,-124.9535415,580.88,91.67,-1.82,1.15,0.57,0,3.30728,5.0766,584.296,0.35,34.1759,0.5882,0.001,0.0007,0.0006,5,0.0002
2022-08-19 17:51:54,44.3692541,-124.9535416,580.97,91.66,-1.8,1.15,0.58,0,3.3072,5.0767,584.301,0.35,34.1749,0.5883,0.0011,0.0006,0.0005,5,0.0005
2022-08-19 17:51:55,44.3692541,-124.9535417,580.98,91.61,-1.47,1.21,0.56,0,3.30714,5.0759,584.285,0.35,34.1751,0.5881,0.0009,0.0003,0.0005,5,0.0005
2022-08-19 17:51:56,44.3692541,-124.9535417,580.91,91.66,-1.65,1.22,0.57,0,3.30715,5.0753,584.287,0.35,34.1757,0.5883,0.001,0.0007,0.0004,5,0.0005
2022-08-19 17:51:57,44.3692541,-124.9535417,580.89,91.77,-1.73,1.21,0.57,0,3.30719,5.0754,584.283,0.35,34.1761,0.5884,0.0008,0.001,0.0003,5,0.0004
2022-08-19 17:51:58,44.3692542,-124.9535415,580.94,91.81,-2.14,1.18,0.58,0,3.30711,5.0755,584.299,0.35,34.175,0.5883,0.0011,0.0006,0.0003,5,0.0005
2022-08-19 17:51:59,44.3692541,-124.9535416,580.93,91.9,-2.21,1.18,0.59,0,3.30697,5.0745,584.296,0.35,34.1746,0.5879,0.0009,0.0006,0.0005,5,0.0002
2022-08-19 17:52:00,44.3692541,-124.9535415,580.9,91.93,-2.21,1.18,0.58,0,3.30698,5.0734,584.302,0.35,34.1758,0.5878,0.001,0.0007,0.0005,5,0.0005
2022-08-19 17:52:01,44.3692541,-124.9535415,580.87,91.99,-2.24,1.19,0.59,0,3.30711,5.0736,584.303,0.35,34.1771,0.5885,0.0011,0.0008,0.0002,5,0.0004
2022-08-19 17:52:02,44.3692541,-124.9535416,580.89,91.93,-2.24,1.17,0.59,0,3.30709,5.0746,584.304,0.35,34.1759,0.5887,0.0008,0.0006,0.0003,5,0.0007
2022-08-19 17:52:03,44.3692541,-124.9535416,580.94,91.97,-2.21,1.19,0.59,0,3.30698,5.0742,584.299,0.35,34.175,0.5878,0.001,0.0007,0.0001,5,0.0004
2022-08-19 17:52:05,44.3692542,-124.9535418,580.92,92.33,-1.96,1.24,0.57,0,3.30694,5.0729,584.301,0.35,34.1757,0.5878,0.0011,0.0006,0.0004,5,0.0004
2022-08-19 17:52:06,44.3692542,-124.9535418,580.92,92.35,-1.97,1.23,0.57,0,3.30687,5.0724,584.3,0.35,34.1755,0.588,0.001,0.0005,0.0004,5,0.0004
2022-08-19 17:52:07,44.3692542,-124.9535417,580.96,92.52,-2.06,1.23,0.58,0,3.30688,5.072,584.304,0.35,34.1761,0.5879,0.0011,0.0009,0.0005,5,0.0004
2022-08-19 17:52:08,44.3692542,-124.9535417,580.94,92.59,-1.96,1.24,0.57,0,3.30695,5.0724,584.31,0.35,34.1763,0.5875,0.0011,0.0007,0.0005,5,0.0005
2022-08-19 17:52:09,44.3692542,-124.9535417,580.9,92.51,-2.09,1.22,0.58,0,3.30694,5.0726,584.299,0.35,34.1761,0.588,0.001,0.0006,0.0004,5,0.0006
2022-08-19 17:52:10,44.3692542,-124.9535417,580.93,92.41,-2.1,1.22,0.57,0,3.30701,5.0729,584.293,0.35,34.1766,0.588,0.0008,0.0006,0.0004,5,0.0004
2022-08-19 17:52:11,44.3692542,-124.9535417,580.94,92.28,-2.06,1.21,0.58,0,3.30709,5.0742,584.3,0.35,34.1762,0.5882,0.001,0.0007,0.0005,5,0.0004
2022-08-19 17:52:13,44.3692542,-124.9535418,580.96,92.28,-2,1.23,0.57,0,3.30719,5.0761,584.291,0.35,34.1754,0.5884,0.001,0.0007,0.0002,5,0.0004
2022-08-19 17:52:14,44.3692543,-124.953542,580.95,92.45,-1.86,1.26,0.57,0,3.30699,5.0745,584.298,0.35,34.1748,0.5877,0.0011,0.0004,0.0004,5,0.0001
2022-08-19 17:52:15,44.3692543,-124.953542,580.95,92.4,-1.86,1.27,0.57,0,3.30693,5.0732,584.303,0.35,34.1753,0.5875,0.0011,0.0007,0.0005,5,0.0004
2022-08-19 17:52:16,44.3692543,-124.9535421,580.94,92.2,-1.57,1.3,0.57,0,3.30688,5.0724,584.291,0.35,34.1757,0.5881,0.0009,0.0007,0.0005,5,0.0006
2022-08-19 17:52:17,44.3692542,-124.9535424,580.91,91.89,-0.79,1.44,0.55,0,3.30688,5.072,584.287,0.35,34.1761,0.5878,0.001,0.0007,0.0002,5,0.0003
2022-08-19 17:52:18,44.3692542,-124.9535427,580.95,91.58,0.09,1.57,0.53,0,3.30696,5.0721,584.282,0.35,34.1768,0.5879,0.0011,0.0006,0.0005,5,0.0004
2022-08-19 17:52:19,44.3692542,-124.9535426,580.94,91.32,-0.09,1.57,0.54,0,3.30703,5.073,584.284,0.35,34.1768,0.5874,0.001,0.0007,0.0004,5,0.0004
2022-08-19 17:52:20,44.3692543,-124.9535425,580.97,91.34,-0.42,1.54,0.54,0,3.30715,5.0742,584.282,0.35,34.1768,0.5878,0.0011,0.0007,0.0005,5,0.0004
2022-08-19 17:52:21,44.3692543,-124.9535425,580.98,90.88,-0.84,1.46,0.55,0,3.30713,5.075,584.297,0.35,34.1759,0.5875,0.0009,0.0006,0.0006,5,0.0004
2022-08-19 17:52:22,44.3692543,-124.9535424,580.97,90.85,-1.12,1.44,0.56,0,3.30718,5.0752,584.297,0.35,34.1763,0.588,0.0011,0.0006,0.0005,5,0.0004
2022-08-19 17:52:23,44.3692543,-124.9535423,580.99,90.87,-1.32,1.41,0.56,0,3.30712,5.0753,584.301,0.35,34.1754,0.5881,0.001,0.0006,0.0005,5,0.0006
2022-08-19 17:52:24,44.3692543,-124.9535421,580.98,91.24,-1.64,1.39,0.56,0,3.30726,5.0751,584.311,0.35,34.1773,0.588,0.0009,0.0009,0.0004,5,0.0005
2022-08-19 17:52:26,44.3692545,-124.9535419,580.96,91.9,-2.15,1.33,0.57,0,3.30702,5.0758,584.312,0.35,34.1737,0.5881,0.001,0.0006,0.0003,5,0.0004
2022-08-19 17:52:27,44.3692545,-124.9535419,580.94,91.94,-2.11,1.34,0.57,0,3.3069,5.0734,584.309,0.35,34.1748,0.5883,0.0009,0.0004,0.0003,5,0.0006
2022-08-19 17:52:28,44.3692545,-124.9535419,580.88,91.99,-2.17,1.33,0.56,0,3.30702,5.0723,584.31,0.35,34.1773,0.5877,0.001,0.0005,0.0005,5,0.0006
2022-08-19 17:52:29,44.3692546,-124.953542,580.89,92.03,-2.16,1.33,0.57,0,3.30725,5.0743,584.303,0.35,34.1779,0.5879,0.001,0.0005,0.0001,5,0.0005
2022-08-19 17:52:30,44.3692546,-124.953542,580.96,92.07,-2.15,1.33,0.56,0,3.30703,5.0754,584.295,0.35,34.1742,0.5879,0.0011,0.0007,0.0007,5,0.0004
2022-08-19 17:52:31,44.3692546,-124.953542,580.93,92.14,-2.19,1.32,0.57,0,3.3069,5.0735,584.31,0.35,34.1746,0.5877,0.0009,0.0006,0.0005,5,0.0003
2022-08-19 17:52:32,44.3692546,-124.9535419,580.89,92.22,-2.26,1.3,0.57,0,3.30694,5.0723,584.31,0.35,34.1764,0.5875,0.0009,0.0004,0.0006,5,0.0007
2022-08-19 17:52:33,44.3692546,-124.9535419,580.88,92.3,-2.29,1.29,0.57,0,3.30715,5.0732,584.317,0.35,34.1779,0.5879,0.001,0.0006,0.0004,5,0.0006
2022-08-19 17:52:34,44.3692546,-124.9535419,580.92,92.32,-2.27,1.29,0.57,0,3.30719,5.0753,584.315,0.35,34.1762,0.5878,0.0008,0.0006,0.0001,5,0.0005
2022-08-19 17:52:35,44.3692546,-124.953542,580.95,92.34,-2.27,1.29,0.57,0,3.30697,5.0753,584.321,0.35,34.1737,0.5876,0.0007,0.0008,0.0005,5,0.0005
2022-08-19 17:52:36,44.3692546,-124.953542,580.94,92.35,-2.27,1.29,0.57,0,3.30694,5.0732,584.311,0.35,34.1755,0.5878,0.0009,0.0004,0.0004,5,0.0006
2022-08-19 17:52:37,44.3692546,-124.953542,580.89,92.37,-2.3,1.29,0.58,0,3.30691,5.0727,584.315,0.35,34.1756,0.588,0.0009,0.0006,0.0004,5,0.0004
2022-08-19 17:52:38,44.3692547,-124.9535419,580.9,92.38,-2.27,1.29,0.57,0,3.30688,5.0724,584.311,0.35,34.1756,0.588,0.001,0.0006,0.0005,5,0.0005
2022-08-19 17:52:39,44.3692547,-124.9535419,580.95,92.4,-2.29,1.28,0.57,0,3.30682,5.0719,584.315,0.35,34.1754,0.5876,0.001,0.0005,0.0004,5,0.0006
2022-08-19 17:52:40,44.3692547,-124.9535419,580.96,92.4,-2.29,1.29,0.58,0,3.30685,5.0715,584.313,0.35,34.1761,0.5877,0.0007,0.0006,0.0003,5,0.0008
2022-08-19 17:52:41,44.3692547,-124.9535417,580.94,92.43,-2.33,1.27,0.57,0,3.30688,5.0719,584.297,0.35,34.1762,0.588,0.0009,0.0007,0.0006,5,0.0002
2022-08-19 17:52:42,44.3692547,-124.9535417,580.89,92.46,-2.36,1.28,0.57,0,3.30684,5.0719,584.323,0.35,34.1756,0.5878,0.0009,0.0008,0.0004,5,0.0006
2022-08-19 17:52:43,44.3692547,-124.9535417,580.9,92.47,-2.37,1.27,0.58,0,3.3068,5.0716,584.319,0.35,34.1755,0.5877,0.0011,0.0007,0.0005,5,0.0004
2022-08-19 17:52:44,44.3692546,-124.9535417,580.9,92.49,-2.37,1.27,0.57,0,3.30687,5.0714,584.309,0.35,34.1764,0.5876,0.0009,0.0006,0.0004,5,0.0006
2022-08-19 17:52:45,44.3692546,-124.9535417,580.98,92.51,-2.36,1.26,0.57,0,3.30689,5.072,584.308,0.35,34.1762,0.5874,0.0007,0.0006,0.0005,5,0.0007
2022-08-19 17:52:46,44.3692546,-124.9535417,581.02,92.51,-2.4,1.27,0.57,0,3.3069,5.0723,584.315,0.35,34.176,0.5877,0.001,0.0005,0.0004,5,0.0003
2022-08-19 17:52:47,44.3692546,-124.9535417,580.96,92.54,-2.43,1.26,0.57,0,3.30692,5.0724,584.312,0.35,34.176,0.5877,0.001,0.0004,0.0002,5,0.0005
2022-08-19 17:52:48,44.3692546,-124.9535417,580.91,92.56,-2.39,1.27,0.57,0,3.30693,5.0724,584.302,0.35,34.1761,0.5874,0.0008,0.0003,0.0002,5,0.0004
2022-08-19 17:52:49,44.3692545,-124.9535418,580.93,92.57,-2.4,1.26,0.57,0,3.30709,5.0732,584.317,0.35,34.1772,0.5879,0.001,0.0007,0.0004,5,0.0004
2022-08-19 17:52:50,44.3692545,-124.9535417,580.91,92.59,-2.43,1.25,0.57,0,3.30704,5.0743,584.308,0.35,34.1755,0.5878,0.0009,0.0008,0.0004,5,0.0004
2022-08-19 17:52:52,44.3692545,-124.9535418,580.93,92.63,-2.44,1.25,0.57,0,3.30708,5.0726,584.304,0.35,34.1777,0.5878,0.0008,0.0007,0.0005,5,0.0003
2022-08-19 17:52:53,44.3692545,-124.9535418,580.92,92.64,-2.46,1.25,0.57,0,3.30722,5.0749,584.309,0.35,34.1769,0.5879,0.0007,0.0005,0.0004,5,0.0005
2022-08-19 17:52:54,44.3692545,-124.9535418,580.95,92.67,-2.46,1.26,0.57,0,3.30705,5.075,584.31,0.35,34.1749,0.5877,0.0013,0.0011,0.0006,5,0.0008
2022-08-19 17:52:55,44.3692546,-124.9535418,580.95,92.67,-2.48,1.24,0.57,0,3.30701,5.0737,584.312,0.35,34.1758,0.5876,0.001,0.0005,0.0003,5,0.0004
2022-08-19 17:52:56,44.3692546,-124.9535418,580.88,92.7,-2.47,1.25,0.57,0,3.30705,5.0739,584.307,0.35,34.1762,0.5878,0.001,0.0006,0.0005,5,0.0006
2022-08-19 17:52:57,44.3692546,-124.9535418,580.92,92.69,-2.47,1.25,0.57,0,3.30707,5.0742,584.306,0.35,34.176,0.5878,0.0007,0.0006,0.0005,5,0.0003
2022-08-19 17:52:58,44.3692546,-124.9535419,580.96,92.74,-2.53,1.24,0.57,0,3.30705,5.0746,584.31,0.34,34.1754,0.5871,0.0011,0.0007,0.0006,5,0.0005
2022-08-19 17:52:59,44.3692546,-124.9535418,580.99,92.76,-2.52,1.23,0.57,0,3.30701,5.0742,584.313,0.35,34.1754,0.5876,0.001,0.0007,0.0003,5,0.0002
2022-08-19 17:53:00,44.3692546,-124.9535418,581.01,92.79,-2.56,1.23,0.57,0,3.30708,5.0738,584.315,0.35,34.1765,0.5876,0.0009,0.0009,0.0005,5,0.0004
2022-08-19 17:53:01,44.3692546,-124.9535418,580.96,92.8,-2.54,1.23,0.57,0,3.30722,5.0749,584.317,0.35,34.177,0.5882,0.0009,0.0006,0.0003,5,0.0004
2022-08-19 17:53:02,44.3692546,-124.9535418,580.89,92.82,-2.56,1.23,0.58,0,3.30723,5.0758,584.312,0.35,34.1762,0.5879,0.0012,0.0006,0.0002,5,0.0006
2022-08-19 17:53:03,44.3692546,-124.9535418,580.89,92.83,-2.57,1.23,0.56,0,3.30724,5.076,584.304,0.35,34.1762,0.5877,0.001,0.0005,0.0004,5,0.0004
2022-08-19 17:53:04,44.3692547,-124.9535417,580.96,92.88,-2.54,1.23,0.58,0,3.30708,5.0755,584.311,0.35,34.1747,0.5877,0.001,0.0007,0.0003,5,0.0003
2022-08-19 17:53:05,44.3692547,-124.9535417,580.96,92.89,-2.55,1.23,0.57,0,3.30705,5.0742,584.313,0.35,34.1757,0.5878,0.0009,0.0006,0.0004,5,0.0004
2022-08-19 17:53:06,44.3692547,-124.9535417,580.91,92.89,-2.57,1.22,0.57,0,3.307,5.0736,584.306,0.35,34.1758,0.5877,0.0008,0.0006,0.0003,5,0.0006
2022-08-19 17:53:07,44.3692548,-124.9535416,580.91,92.9,-2.57,1.22,0.57,0,3.30703,5.0734,584.31,0.35,34.1763,0.5875,0.001,0.0006,0.0004,5,0.0005
2022-08-19 17:53:08,44.3692548,-124.9535416,580.97,92.92,-2.6,1.22,0.57,0,3.3072,5.0742,584.307,0.35,34.1775,0.5874,0.0008,0.0007,0.0002,5,0.0004
2022-08-19 17:53:09,44.3692548,-124.9535416,580.97,92.92,-2.6,1.22,0.56,0,3.30731,5.076,584.309,0.35,34.1769,0.5878,0.0009,0.0007,0.0002,5,0.0003
2022-08-19 17:53:10,44.3692548,-124.9535415,580.91,92.94,-2.63,1.21,0.57,0,3.30729,5.0769,584.316,0.35,34.1757,0.5875,0.001,0.0007,0.0004,5,0.0003
