"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.cabled_plug","event_option.dive_#/summary","event_option.dummy_plug","event_option.filename","event_option.highlights","event_option.location","event_option.milestone","event_option.new_watchstander","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"65013e0219a182001b1d1ecd","2023-09-13T04:43:46.761Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.9","meters","2606.467","deg","130.008","ddeg","45.81674065","ddeg","-129.75418973",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044346761.jpg",,"/BrowCam.20230913_044346761.jpg",,"/UserSelect.20230913_044346761.jpg",,"/SciCam.20230913_044346761.jpg","meters","0.00","meters","2606.47","deg","130.02","ddeg","-8.1166636","meters","6840922.01","meters","-6005750.71","ddeg","-41.8481616","deg","-4.8","deg","0.9","degC","1.38","degC","-999.99","degC","-999.99","degC","-999.99"
"65017d6e19a182001b1d295c","2023-09-13T04:43:55.000Z","SulisCam","admin","",,,,,"sulis_20230913044355.jpg",,,,,,,"meters","1.205","meters","2606.282","deg","131.5","ddeg","45.81673661","ddeg","-129.75418472","deg","-9.303","deg","0.837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65013e2019a182001b1d1ed1","2023-09-13T04:44:16.828Z","ASNAP","admin","",,,,,,,,,,,,"meters","1.1","meters","2606.420","deg","130.700","ddeg","45.81672461","ddeg","-129.75418954",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044416828.jpg",,"/BrowCam.20230913_044416828.jpg",,"/UserSelect.20230913_044416828.jpg",,"/SciCam.20230913_044416828.jpg","meters","0.00","meters","2606.42","deg","130.70","ddeg","-8.1166636","meters","6840922.00","meters","-6005750.71","ddeg","-41.8481617","deg","-6.9","deg","-0.3","degC","1.41","degC","-999.99","degC","-999.99","degC","-999.99"
"65013e3e19a182001b1d1ed5","2023-09-13T04:44:46.868Z","ASNAP","admin","",,,,,,,,,,,,"meters","1.0","meters","2606.444","deg","130.560","ddeg","45.81672032","ddeg","-129.75418260",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044446868.jpg",,"/BrowCam.20230913_044446868.jpg",,"/UserSelect.20230913_044446868.jpg",,"/SciCam.20230913_044446868.jpg","meters","0.00","meters","2606.44","deg","130.56","ddeg","-8.1166638","meters","6840921.99","meters","-6005750.73","ddeg","-41.8481618","deg","-6.3","deg","-0.4","degC","1.38","degC","-999.99","degC","-999.99","degC","-999.99"
"65013e5c19a182001b1d1ed9","2023-09-13T04:45:16.888Z","ASNAP","admin","",,,,,,,,,,,,"meters","1.1","meters","2606.434","deg","130.690","ddeg","45.81672567","ddeg","-129.75415616",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044516888.jpg",,"/BrowCam.20230913_044516888.jpg",,"/UserSelect.20230913_044516888.jpg",,"/SciCam.20230913_044516888.jpg","meters","0.00","meters","2606.44","deg","130.69","ddeg","-8.1166638","meters","6840921.99","meters","-6005750.73","ddeg","-41.8481618","deg","-6.7","deg","-0.4","degC","1.40","degC","-999.99","degC","-999.99","degC","-999.99"
"65013e7a19a182001b1d1edd","2023-09-13T04:45:46.909Z","ASNAP","admin","",,,,,,,,,,,,"meters","1.1","meters","2606.456","deg","131.419","ddeg","45.81670797","ddeg","-129.75420368",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044546909.jpg",,"/BrowCam.20230913_044546909.jpg",,"/UserSelect.20230913_044546909.jpg",,"/SciCam.20230913_044546909.jpg","meters","0.00","meters","2606.42","deg","131.41","ddeg","-8.1166639","meters","6840922.00","meters","-6005750.74","ddeg","-41.8481617","deg","-7.1","deg","-0.3","degC","1.52","degC","-999.99","degC","-999.99","degC","-999.99"
"65013e9819a182001b1d1ee1","2023-09-13T04:46:16.956Z","ASNAP","admin","",,,,,,,,,,,,"meters","2.4","meters","2604.962","deg","126.322","ddeg","45.81669329","ddeg","-129.75423903",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044616956.jpg",,"/BrowCam.20230913_044616956.jpg",,"/UserSelect.20230913_044616956.jpg",,"/SciCam.20230913_044616956.jpg","meters","0.00","meters","2604.91","deg","126.25","ddeg","-8.1166463","meters","6840922.94","meters","-6005748.78","ddeg","-41.8481496","deg","-4.3","deg","0.1","degC","1.44","degC","-999.99","degC","-999.99","degC","-999.99"
"65013eb619a182001b1d1ee5","2023-09-13T04:46:46.987Z","ASNAP","admin","",,,,,,,,,,,,"meters","2.3","meters","2605.147","deg","141.706","ddeg","45.81670920","ddeg","-129.75419102",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044646987.jpg",,"/BrowCam.20230913_044646987.jpg",,"/UserSelect.20230913_044646987.jpg",,"/SciCam.20230913_044646987.jpg","meters","0.00","meters","2605.15","deg","141.61","ddeg","-8.1166508","meters","6840922.73","meters","-6005749.28","ddeg","-41.8481523","deg","-4.2","deg","0.1","degC","1.52","degC","-999.99","degC","-999.99","degC","-999.99"
"65013ed519a182001b1d1ee9","2023-09-13T04:47:17.031Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.6","meters","2606.704","deg","151.143","ddeg","45.81673526","ddeg","-129.75413226",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044717031.jpg",,"/BrowCam.20230913_044717031.jpg",,"/UserSelect.20230913_044717031.jpg",,"/SciCam.20230913_044717031.jpg","meters","0.00","meters","2606.74","deg","151.29","ddeg","-8.1166590","meters","6840922.73","meters","-6005750.19","ddeg","-41.8481523","deg","-3.9","deg","-0.2","degC","1.83","degC","-999.99","degC","-999.99","degC","-999.99"
"65013ef319a182001b1d1eed","2023-09-13T04:47:47.056Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.6","meters","2606.684","deg","151.350","ddeg","45.81674435","ddeg","-129.75412414",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044747056.jpg",,"/BrowCam.20230913_044747056.jpg",,"/UserSelect.20230913_044747056.jpg",,"/SciCam.20230913_044747056.jpg","meters","0.00","meters","2606.70","deg","151.29","ddeg","-8.1166581","meters","6840922.88","meters","-6005750.09","ddeg","-41.8481503","deg","-4.7","deg","2.0","degC","1.51","degC","-999.99","degC","-999.99","degC","-999.99"
"65013efa19a182001b1d1ef1","2023-09-13T04:47:54.585Z","ROV Actions","guest","picking up old plugs from floor","(Port) Manipulator in use",,,,,,,,,,,"meters","0.7","meters","2606.658","deg","151.790","ddeg","45.81674459","ddeg","-129.75412764",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044754585.jpg",,"/BrowCam.20230913_044754585.jpg",,"/UserSelect.20230913_044754585.jpg",,"/SciCam.20230913_044754585.jpg","meters","0.00","meters","2606.66","deg","151.79","ddeg","-8.1166582","meters","6840922.77","meters","-6005750.10","ddeg","-41.8481518","deg","-5.3","deg","2.0","degC","1.44","degC","-999.99","degC","-999.99","degC","-999.99"
"65013f1119a182001b1d1ef5","2023-09-13T04:48:17.107Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.7","meters","2606.683","deg","151.036","ddeg","45.81674661","ddeg","-129.75415595",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044817107.jpg",,"/BrowCam.20230913_044817107.jpg",,"/UserSelect.20230913_044817107.jpg",,"/SciCam.20230913_044817107.jpg","meters","0.00","meters","2606.69","deg","151.02","ddeg","-8.1166600","meters","6840922.52","meters","-6005750.31","ddeg","-41.8481550","deg","-5.3","deg","1.2","degC","1.67","degC","-999.99","degC","-999.99","degC","-999.99"
"65013f2f19a182001b1d1ef9","2023-09-13T04:48:47.162Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.7","meters","2606.677","deg","151.504","ddeg","45.81675288","ddeg","-129.75417589",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044847162.jpg",,"/BrowCam.20230913_044847162.jpg",,"/UserSelect.20230913_044847162.jpg",,"/SciCam.20230913_044847162.jpg","meters","0.00","meters","2606.68","deg","151.58","ddeg","-8.1166598","meters","6840922.55","meters","-6005750.28","ddeg","-41.8481546","deg","-5.1","deg","1.6","degC","1.37","degC","-999.99","degC","-999.99","degC","-999.99"
"65013f4d19a182001b1d1efd","2023-09-13T04:49:17.195Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.8","meters","2606.649","deg","151.780","ddeg","45.81674024","ddeg","-129.75417501",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044917195.jpg",,"/BrowCam.20230913_044917195.jpg",,"/UserSelect.20230913_044917195.jpg",,"/SciCam.20230913_044917195.jpg","meters","0.00","meters","2606.65","deg","151.78","ddeg","-8.1166600","meters","6840922.50","meters","-6005750.31","ddeg","-41.8481552","deg","-4.8","deg","-0.9","degC","1.42","degC","-999.99","degC","-999.99","degC","-999.99"
"65013f6b19a182001b1d1f01","2023-09-13T04:49:47.216Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.8","meters","2606.687","deg","151.994","ddeg","45.81668801","ddeg","-129.75413965",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_044947216.jpg",,"/BrowCam.20230913_044947216.jpg",,"/UserSelect.20230913_044947216.jpg",,"/SciCam.20230913_044947216.jpg","meters","0.00","meters","2606.69","deg","151.99","ddeg","-8.1166598","meters","6840922.46","meters","-6005750.28","ddeg","-41.8481558","deg","-4.6","deg","-1.2","degC","1.38","degC","-999.99","degC","-999.99","degC","-999.99"
"65013f8919a182001b1d1f05","2023-09-13T04:50:17.284Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.8","meters","2606.668","deg","152.050","ddeg","45.81669248","ddeg","-129.75413429",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045017284.jpg",,"/BrowCam.20230913_045017284.jpg",,"/UserSelect.20230913_045017284.jpg",,"/SciCam.20230913_045017284.jpg","meters","0.00","meters","2606.67","deg","152.05","ddeg","-8.1166599","meters","6840922.46","meters","-6005750.29","ddeg","-41.8481558","deg","-4.7","deg","-1.0","degC","1.36","degC","-999.99","degC","-999.99","degC","-999.99"
"65013fa719a182001b1d1f09","2023-09-13T04:50:47.370Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.8","meters","2606.677","deg","152.191","ddeg","45.81674304","ddeg","-129.75414319",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045047370.jpg",,"/BrowCam.20230913_045047370.jpg",,"/UserSelect.20230913_045047370.jpg",,"/SciCam.20230913_045047370.jpg","meters","0.00","meters","2606.67","deg","152.20","ddeg","-8.1166598","meters","6840922.44","meters","-6005750.28","ddeg","-41.8481560","deg","-4.7","deg","-1.1","degC","1.36","degC","-999.99","degC","-999.99","degC","-999.99"
"65013fc519a182001b1d1f0d","2023-09-13T04:51:17.437Z","ASNAP","admin","",,,,,,,,,,,,"meters","1.3","meters","2606.176","deg","148.291","ddeg","45.81674960","ddeg","-129.75412921",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045117437.jpg",,"/BrowCam.20230913_045117437.jpg",,"/UserSelect.20230913_045117437.jpg",,"/SciCam.20230913_045117437.jpg","meters","0.00","meters","2606.18","deg","148.40","ddeg","-8.1166587","meters","6840922.63","meters","-6005750.16","ddeg","-41.8481536","deg","-5.0","deg","-1.0","degC","1.41","degC","-999.99","degC","-999.99","degC","-999.99"
"65013fe319a182001b1d1f11","2023-09-13T04:51:47.470Z","ASNAP","admin","",,,,,,,,,,,,"meters","2.3","meters","2605.244","deg","72.566","ddeg","45.81673450","ddeg","-129.75411755",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045147470.jpg",,"/BrowCam.20230913_045147470.jpg",,"/UserSelect.20230913_045147470.jpg",,"/SciCam.20230913_045147470.jpg","meters","0.00","meters","2605.26","deg","71.88","ddeg","-8.1166666","meters","6840922.87","meters","-6005751.04","ddeg","-41.8481505","deg","-5.5","deg","-0.9","degC","1.63","degC","-999.99","degC","-999.99","degC","-999.99"
"6501400119a182001b1d1f15","2023-09-13T04:52:17.486Z","ASNAP","admin","",,,,,,,,,,,,"meters","2.3","meters","2605.226","deg","349.711","ddeg","45.81673592","ddeg","-129.75407571",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045217486.jpg",,"/BrowCam.20230913_045217486.jpg",,"/UserSelect.20230913_045217486.jpg",,"/SciCam.20230913_045217486.jpg","meters","0.00","meters","2605.22","deg","349.27","ddeg","-8.1166845","meters","6840926.14","meters","-6005753.03","ddeg","-41.8481083","deg","-5.1","deg","0.4","degC","1.43","degC","-999.99","degC","-999.99","degC","-999.99"
"6501401f19a182001b1d1f19","2023-09-13T04:52:47.532Z","ASNAP","admin","",,,,,,,,,,,,"meters","2.0","meters","2605.508","deg","314.443","ddeg","45.81675239","ddeg","-129.75404462",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045247532.jpg",,"/BrowCam.20230913_045247532.jpg",,"/UserSelect.20230913_045247532.jpg",,"/SciCam.20230913_045247532.jpg","meters","0.00","meters","2605.50","deg","314.41","ddeg","-8.1166840","meters","6840927.63","meters","-6005752.97","ddeg","-41.8480891","deg","-4.9","deg","0.8","degC","1.47","degC","-999.99","degC","-999.99","degC","-999.99"
"6501403d19a182001b1d1f1d","2023-09-13T04:53:17.581Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.9","meters","2606.574","deg","308.896","ddeg","45.81676838","ddeg","-129.75405213",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045317581.jpg",,"/BrowCam.20230913_045317581.jpg",,"/UserSelect.20230913_045317581.jpg",,"/SciCam.20230913_045317581.jpg","meters","0.00","meters","2606.59","deg","308.91","ddeg","-8.1166725","meters","6840926.94","meters","-6005751.70","ddeg","-41.8480980","deg","-4.8","deg","0.2","degC","1.38","degC","-999.99","degC","-999.99","degC","-999.99"
"6501405b19a182001b1d1f25","2023-09-13T04:53:47.627Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.8","meters","2606.798","deg","311.502","ddeg","45.81676570","ddeg","-129.75404312",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045347627.jpg",,"/BrowCam.20230913_045347627.jpg",,"/UserSelect.20230913_045347627.jpg",,"/SciCam.20230913_045347627.jpg","meters","0.00","meters","2606.80","deg","311.52","ddeg","-8.1166705","meters","6840927.05","meters","-6005751.47","ddeg","-41.8480966","deg","-7.6","deg","-1.4","degC","1.32","degC","-999.99","degC","-999.99","degC","-999.99"
"6501406119a182001b1d1f29","2023-09-13T04:53:53.528Z","ROV Actions","guest","taking out old stand from ground","(Starboard) Manipulator in use",,,,,,,,,,,"meters","0.9","meters","2606.817","deg","310.049","ddeg","45.81676095","ddeg","-129.75404093",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045353528.jpg",,"/BrowCam.20230913_045353528.jpg",,"/UserSelect.20230913_045353528.jpg",,"/SciCam.20230913_045353528.jpg","meters","0.00","meters","2606.83","deg","309.93","ddeg","-8.1166718","meters","6840927.05","meters","-6005751.62","ddeg","-41.8480966","deg","-8.8","deg","-1.1","degC","1.44","degC","-999.99","degC","-999.99","degC","-999.99"
"6501407919a182001b1d1f2d","2023-09-13T04:54:17.704Z","ASNAP","admin","",,,,,,,,,,,,"meters","1.0","meters","2606.587","deg","309.556","ddeg","45.81674365","ddeg","-129.75404225",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045417704.jpg",,"/BrowCam.20230913_045417704.jpg",,"/UserSelect.20230913_045417704.jpg",,"/SciCam.20230913_045417704.jpg","meters","0.00","meters","2606.60","deg","309.57","ddeg","-8.1166716","meters","6840927.13","meters","-6005751.59","ddeg","-41.8480956","deg","-7.1","deg","-1.4","degC","1.42","degC","-999.99","degC","-999.99","degC","-999.99"
"6501409719a182001b1d1f31","2023-09-13T04:54:47.777Z","ASNAP","admin","",,,,,,,,,,,,"meters","3.1","meters","2604.538","deg","309.876","ddeg","45.81674484","ddeg","-129.75404207",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045447777.jpg",,"/BrowCam.20230913_045447777.jpg",,"/UserSelect.20230913_045447777.jpg",,"/SciCam.20230913_045447777.jpg","meters","0.00","meters","2604.55","deg","309.95","ddeg","-8.1166725","meters","6840928.86","meters","-6005751.70","ddeg","-41.8480733","deg","-7.5","deg","-1.5","degC","1.59","degC","-999.99","degC","-999.99","degC","-999.99"
"650140b519a182001b1d1f35","2023-09-13T04:55:17.834Z","ASNAP","admin","",,,,,,,,,,,,"meters","1.9","meters","2605.828","deg","307.835","ddeg","45.81678268","ddeg","-129.75399873",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045517834.jpg",,"/BrowCam.20230913_045517834.jpg",,"/UserSelect.20230913_045517834.jpg",,"/SciCam.20230913_045517834.jpg","meters","0.00","meters","2605.86","deg","307.88","ddeg","-8.1166262","meters","6840931.11","meters","-6005746.55","ddeg","-41.8480443","deg","-7.4","deg","-1.7","degC","1.71","degC","-999.99","degC","-999.99","degC","-999.99"
"650140d319a182001b1d1f39","2023-09-13T04:55:47.905Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.5","meters","2607.070","deg","305.560","ddeg","45.81679671","ddeg","-129.75398808",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045547905.jpg",,"/BrowCam.20230913_045547905.jpg",,"/UserSelect.20230913_045547905.jpg",,"/SciCam.20230913_045547905.jpg","meters","0.00","meters","2607.07","deg","305.56","ddeg","-8.1166230","meters","6840931.18","meters","-6005746.19","ddeg","-41.8480434","deg","-4.9","deg","-0.6","degC","1.52","degC","-999.99","degC","-999.99","degC","-999.99"
"650140f119a182001b1d1f3d","2023-09-13T04:56:17.945Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","2607.089","deg","305.770","ddeg","45.81679317","ddeg","-129.75399352",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045617945.jpg",,"/BrowCam.20230913_045617945.jpg",,"/UserSelect.20230913_045617945.jpg",,"/SciCam.20230913_045617945.jpg","meters","0.00","meters","2607.09","deg","305.77","ddeg","-8.1166243","meters","6840931.24","meters","-6005746.34","ddeg","-41.8480426","deg","-4.0","deg","-0.7","degC","1.73","degC","-999.99","degC","-999.99","degC","-999.99"
"6501410f19a182001b1d1f41","2023-09-13T04:56:47.990Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","2607.090","deg","305.820","ddeg","45.81680435","ddeg","-129.75400404",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045647990.jpg",,"/BrowCam.20230913_045647990.jpg",,"/UserSelect.20230913_045647990.jpg",,"/SciCam.20230913_045647990.jpg","meters","0.00","meters","2607.09","deg","305.82","ddeg","-8.1166258","meters","6840931.17","meters","-6005746.50","ddeg","-41.8480435","deg","-4.0","deg","-0.7","degC","1.58","degC","-999.99","degC","-999.99","degC","-999.99"
"6501412719a182001b1d1f45","2023-09-13T04:57:11.598Z","ROV Actions","guest","putting rope loop around old stand that was placed on the floor to secure it","(Starboard) Manipulator in use",,,,,,,,,,,"meters","0.4","meters","2607.096","deg","305.849","ddeg","45.81680698","ddeg","-129.75400936",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045711598.jpg",,"/BrowCam.20230913_045711598.jpg",,"/UserSelect.20230913_045711598.jpg",,"/SciCam.20230913_045711598.jpg","meters","0.00","meters","2607.09","deg","305.84","ddeg","-8.1166290","meters","6840931.46","meters","-6005746.86","ddeg","-41.8480398","deg","-3.7","deg","-0.7","degC","0.94","degC","-999.99","degC","-999.99","degC","-999.99"
"6501412e19a182001b1d1f49","2023-09-13T04:57:18.054Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","2607.098","deg","305.890","ddeg","45.81680359","ddeg","-129.75400629",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045718054.jpg",,"/BrowCam.20230913_045718054.jpg",,"/UserSelect.20230913_045718054.jpg",,"/SciCam.20230913_045718054.jpg","meters","0.00","meters","2607.10","deg","305.85","ddeg","-8.1166305","meters","6840931.55","meters","-6005747.03","ddeg","-41.8480386","deg","-3.7","deg","-0.7","degC","1.51","degC","-999.99","degC","-999.99","degC","-999.99"
"6501414c19a182001b1d1f4d","2023-09-13T04:57:48.088Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","2607.100","deg","305.900","ddeg","45.81679998","ddeg","-129.75396601",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045748088.jpg",,"/BrowCam.20230913_045748088.jpg",,"/UserSelect.20230913_045748088.jpg",,"/SciCam.20230913_045748088.jpg","meters","0.00","meters","2607.10","deg","305.90","ddeg","-8.1166322","meters","6840931.74","meters","-6005747.22","ddeg","-41.8480361","deg","-3.9","deg","-0.7","degC","1.72","degC","-999.99","degC","-999.99","degC","-999.99"
"6501416a19a182001b1d1f51","2023-09-13T04:58:18.132Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","2607.106","deg","305.930","ddeg","45.81680479","ddeg","-129.75397115",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045818132.jpg",,"/BrowCam.20230913_045818132.jpg",,"/UserSelect.20230913_045818132.jpg",,"/SciCam.20230913_045818132.jpg","meters","0.00","meters","2607.11","deg","305.91","ddeg","-8.1166340","meters","6840932.05","meters","-6005747.42","ddeg","-41.8480321","deg","-3.7","deg","-0.7","degC","1.27","degC","-999.99","degC","-999.99","degC","-999.99"
"6501418819a182001b1d1f55","2023-09-13T04:58:48.192Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","2607.094","deg","305.874","ddeg","45.81680053","ddeg","-129.75400313",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045848192.jpg",,"/BrowCam.20230913_045848192.jpg",,"/UserSelect.20230913_045848192.jpg",,"/SciCam.20230913_045848192.jpg","meters","0.00","meters","2607.10","deg","305.87","ddeg","-8.1166360","meters","6840932.37","meters","-6005747.64","ddeg","-41.8480280","deg","-3.8","deg","-0.5","degC","1.40","degC","-999.99","degC","-999.99","degC","-999.99"
"6501418f19a182001b1d1f59","2023-09-13T04:58:55.328Z","ROV Actions","guest","placed old plugs on the floor","(Port) Manipulator in use",,,,,,,,,,,"meters","0.4","meters","2607.059","deg","305.705","ddeg","45.81680034","ddeg","-129.75400543",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045855328.jpg",,"/BrowCam.20230913_045855328.jpg",,"/UserSelect.20230913_045855328.jpg",,"/SciCam.20230913_045855328.jpg","meters","0.00","meters","2607.06","deg","305.69","ddeg","-8.1166368","meters","6840932.45","meters","-6005747.73","ddeg","-41.8480270","deg","-4.4","deg","0.6","degC","1.74","degC","-999.99","degC","-999.99","degC","-999.99"
"650141a619a182001b1d1f5d","2023-09-13T04:59:18.224Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.2","meters","2607.068","deg","305.368","ddeg","45.81680404","ddeg","-129.75400115",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045918224.jpg",,"/BrowCam.20230913_045918224.jpg",,"/UserSelect.20230913_045918224.jpg",,"/SciCam.20230913_045918224.jpg","meters","0.00","meters","2607.08","deg","305.19","ddeg","-8.1166365","meters","6840932.62","meters","-6005747.69","ddeg","-41.8480248","deg","-3.6","deg","0.3","degC","1.37","degC","-999.99","degC","-999.99","degC","-999.99"
"650141c419a182001b1d1f61","2023-09-13T04:59:48.264Z","ASNAP","admin","",,,,,,,,,,,,"meters","1.3","meters","2606.231","deg","286.601","ddeg","45.81679999","ddeg","-129.75399291",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_045948264.jpg",,"/BrowCam.20230913_045948264.jpg",,"/UserSelect.20230913_045948264.jpg",,"/SciCam.20230913_045948264.jpg","meters","0.00","meters","2606.17","deg","286.26","ddeg","-8.1166392","meters","6840933.14","meters","-6005747.99","ddeg","-41.8480181","deg","-4.1","deg","0.4","degC","1.63","degC","-999.99","degC","-999.99","degC","-999.99"
